data,season,team1,team2,score1,score2,result,spread,spreadOpen,overUnder,overUnderOpen,homeMoneyLine,awayMoneyLine
2018-09-22,2018,illinois,penn state,24,63,0,26.5,,26.5,,,
2018-09-22,2018,usc,washington state,39,36,1,-4.5,,-4.5,,,
2018-09-22,2018,iowa state,akron,26,13,1,-19.5,,-19.5,,,
2018-09-22,2018,cincinnati,ohio,34,30,1,-7.0,,-7.0,,,
2018-09-22,2018,wake forest,notre dame,27,56,0,6.375,,6.375,,,
2018-09-22,2018,michigan,nebraska,56,10,1,-18.0,,-18.0,,,
2018-09-22,2018,toledo,nevada,63,44,1,-10.5,,-10.5,,,
2018-09-22,2018,missouri,georgia,29,43,0,14.75,,14.75,,,
2018-09-22,2018,purdue,boston college,30,13,1,6.5,,6.5,,,
2018-09-22,2018,maryland,minnesota,42,13,1,-2.0,,-2.0,,,
2018-09-22,2018,smu,navy,31,30,1,6.5,,6.5,,,
2018-09-22,2018,ole miss,kent state,38,17,1,-28.5,,-28.5,,,
2018-09-22,2018,rutgers,buffalo,13,42,0,6.0,,6.0,,,
2018-09-22,2018,north carolina,pittsburgh,38,35,1,3.0,,3.0,,,
2018-09-22,2018,virginia,louisville,27,3,1,-4.75,,-4.75,,,
2018-09-22,2018,stetson,marist,19,14,1
2018-09-22,2018,colgate,lafayette,45,0,1
2018-09-22,2018,dayton,davidson,42,21,1
2018-09-22,2018,bryant,robert morris,49,46,1
2018-09-22,2018,fordham,central connecticut,13,24,0
2018-09-22,2018,holy cross,dartmouth,14,34,0
2018-09-22,2018,valparaiso,truman state,20,34,0
2018-09-22,2018,north dakota state,delaware,38,10,1
2018-09-22,2018,georgetown,columbia,15,23,0
2018-09-22,2018,georgia state,western michigan,15,34,0,8.25,,8.25,,,
2018-09-22,2018,ball state,western kentucky,20,28,0,-3.0,,-3.0,,,
2018-09-22,2018,central michigan,maine,17,5,1
2018-09-22,2018,bowling green,miami (oh),23,38,0,6.5,,6.5,,,
2018-09-22,2018,cornell,yale,24,30,0
2018-09-22,2018,pennsylvania,lehigh,30,10,1
2018-09-22,2018,ut martin,austin peay,37,7,1
2018-09-22,2018,eastern illinois,tennessee state,40,41,0
2018-09-22,2018,montana,sacramento state,41,34,1
2018-09-22,2018,bethune-cookman,howard,35,41,0
2018-09-22,2018,colorado state,illinois state,19,35,0,-4.0,,-4.0,,,
2018-09-22,2018,james madison,william & mary,51,0,1
2018-09-22,2018,old dominion,virginia tech,49,35,1,28.25,,28.25,,,
2018-09-22,2018,umass,charlotte,49,31,1,-6.25,,-6.25,,,
2018-09-22,2018,appalachian state,gardner-webb,72,7,1,-45.0,,-45.0,,,
2018-09-22,2018,duke,north carolina central,55,13,1,-46.0,,-46.0,,,
2018-09-22,2018,western carolina,vmi,52,50,1
2018-09-22,2018,miami,florida international,31,17,1,-26.25,,-26.25,,,
2018-09-22,2018,georgia tech,clemson,21,49,0,16.125,,16.125,,,
2018-09-22,2018,west virginia,kansas state,35,6,1,-15.875,,-15.875,,,
2018-09-22,2018,ohio state,tulane,49,6,1,-37.5,,-37.5,,,
2018-09-22,2018,florida state,northern illinois,37,19,1,-9.75,,-9.75,,,
2018-09-22,2018,alabama,texas a&m,45,23,1,-24.625,,-24.625,,,
2018-09-22,2018,baylor,kansas,26,7,1,-7.5,,-7.5,,,
2018-09-22,2018,syracuse,connecticut,51,21,1,-30.375,,-30.375,,,
2018-09-22,2018,mercer,the citadel,31,38,0
2018-09-22,2018,oregon state,arizona,14,35,0,4.375,,4.375,,,
2018-09-22,2018,vanderbilt,south carolina,14,37,0,1.5,,1.5,,,
2018-09-22,2018,eastern kentucky,southeast missouri state,23,14,1
2018-09-22,2018,eastern washington,cal poly,70,17,1
2018-09-22,2018,texas,tcu,31,16,1,2.875,,2.875,,,
2018-09-22,2018,princeton,monmouth,51,9,1
2018-09-22,2018,alabama a&m,southern,27,29,0
2018-09-22,2018,north dakota,idaho state,21,25,0
2018-09-22,2018,northern iowa,hampton,44,0,1
2018-09-22,2018,portland state,montana state,23,43,0
2018-09-22,2018,nicholls,sam houston state,27,7,1
2018-09-22,2018,florida a&m,savannah state,31,13,1
2018-09-22,2018,byu,mcneese,30,3,1,-24.5,,-24.5,,,
2018-09-22,2018,liberty,north texas,7,47,0,10.75,,10.75,,,
2018-09-22,2018,wagner,sacred heart,14,41,0
2018-09-22,2018,south carolina state,norfolk state,7,17,0
2018-09-22,2018,north carolina a&t,morgan state,13,16,0
2018-09-22,2018,kennesaw state,clark atlanta,70,13,1
2018-09-22,2018,campbell,shaw,42,0,1
2018-09-22,2018,stony brook,richmond,36,10,1
2018-09-22,2018,charleston southern,elon,22,31,0
2018-09-22,2018,villanova,bucknell,49,7,1
2018-09-22,2018,north alabama,azusa pacific,37,35,1
2018-09-22,2018,northern arizona,southern utah,31,23,1
2018-09-22,2018,jacksonville state,tennessee tech,48,20,1
2018-09-22,2018,lamar,southeastern louisiana,24,30,0
2018-09-22,2018,stephen f. austin,abilene christian,24,21,1
2018-09-22,2018,uc davis,idaho,44,21,1
2018-09-22,2018,presbyterian college,bluefield college,41,10,1
2018-09-22,2018,albany,st francis (pa),35,28,1
2018-09-22,2018,ut san antonio,texas state,25,21,1,-7.0,,-7.0,,,
2018-09-22,2018,marshall,nc state,20,37,0,6.0,,6.0,,,
2018-09-22,2018,oklahoma state,texas tech,17,41,0,-14.5,,-14.5,,,
2018-09-22,2018,arkansas state,unlv,27,20,1,-7.875,,-7.875,,,
2018-09-22,2018,louisiana,coastal carolina,28,30,0,-2.875,,-2.875,,,
2018-09-22,2018,grambling,alabama state,34,0,1
2018-09-22,2018,kentucky,mississippi state,28,7,1,9.875,,9.875,,,
2018-09-22,2018,tennessee,florida,21,47,0,3.625,,3.625,,,
2018-09-22,2018,chattanooga,samford,27,20,1
2018-09-22,2018,lsu,louisiana tech,38,21,1,-19.375,,-19.375,,,
2018-09-22,2018,mississippi valley state,alcorn state,20,56,0
2018-09-22,2018,arkansas-pine bluff,prairie view,13,62,0
2018-09-22,2018,oklahoma,army,28,21,1,-29.25,,-29.25,,,
2018-09-22,2018,louisiana monroe,troy,27,35,0,4.5,,4.5,,,
2018-09-22,2018,southern mississippi,rice,40,22,1,-13.625,,-13.625,,,
2018-09-22,2018,indiana,michigan state,21,35,0,6.0,,6.0,,,
2018-09-22,2018,utep,new mexico state,20,27,0,5.0,,5.0,,,
2018-09-22,2018,auburn,arkansas,34,3,1,-30.0,,-30.0,,,
2018-09-22,2018,east tennessee state,furman,29,27,1
2018-09-23,2018,weber state,northern colorado,45,28,1
2018-09-23,2018,oregon,stanford,31,38,0,2.75,,2.75,,,
2018-09-23,2018,memphis,south alabama,52,35,1,-31.5,,-31.5,,,
2018-09-23,2018,houston,texas southern,70,14,1,-55.0,,-55.0,,,
2018-09-23,2018,south florida,east carolina,20,13,1,-20.125,,-20.125,,,
2018-09-23,2018,iowa,wisconsin,17,28,0,3.0,,3.0,,,
2018-09-23,2018,utah state,air force,42,32,1,-10.0,,-10.0,,,
2018-09-23,2018,san diego state,eastern michigan,23,20,1,-11.75,,-11.75,,,
2018-09-23,2018,washington,arizona state,27,20,1,-18.0,,-18.0,,,
2018-09-23,2018,hawai'i,duquesne,42,21,1,-39.0,,-39.0,,,
2018-09-27,2018,north carolina a&t,south carolina state,31,16,1
2018-09-27,2018,indiana state,northern iowa,0,33,0
2018-09-27,2018,presbyterian college,lindsey wilson,10,0,1
2018-09-28,2018,miami,north carolina,47,10,1,-18.0,,-18.0,,,
2018-09-28,2018,columbia,princeton,10,45,0
2018-09-28,2018,harvard,rhode island,16,23,0
2018-09-29,2018,tulane,memphis,40,24,1,14.375,,14.375,,,
2018-09-29,2018,colorado,ucla,38,16,1,-9.0,,-9.0,,,
2018-09-29,2018,georgia tech,bowling green,63,17,1,-28.0,,-28.0,,,
2018-09-29,2018,boston college,temple,45,35,1,-13.0,,-13.0,,,
2018-09-29,2018,texas tech,west virginia,34,42,0,3.5,,3.5,,,
2018-09-29,2018,michigan state,central michigan,31,20,1,-27.75,,-27.75,,,
2018-09-29,2018,rutgers,indiana,17,24,0,14.833,,14.833,,,
2018-09-29,2018,kansas,oklahoma state,28,48,0,17.25,,17.25,,,
2018-09-29,2018,clemson,syracuse,27,23,1,-24.5,,-24.5,,,
2018-09-29,2018,alabama,louisiana,56,14,1,-48.875,,-48.875,,,
2018-09-29,2018,buffalo,army,13,42,0,-7.25,,-7.25,,,
2018-09-29,2018,texas a&m,arkansas,24,17,1,nan,,nan,,,
2018-09-29,2018,nc state,virginia,35,21,1,-6.0,,-6.0,,,
2018-09-29,2018,butler,morehead state,24,21,1
2018-09-29,2018,monmouth,wagner,54,47,1
2018-09-29,2018,marist,dayton,28,17,1
2018-09-29,2018,brown,georgetown,35,7,1
2018-09-29,2018,yale,maine,35,14,1
2018-09-29,2018,jacksonville,drake,9,41,0
2018-09-29,2018,holy cross,bucknell,16,19,0
2018-09-29,2018,elon,new hampshire,30,9,1
2018-09-29,2018,dartmouth,pennsylvania,37,14,1
2018-09-29,2018,vmi,mercer,38,48,0
2018-09-29,2018,cornell,sacred heart,43,24,1
2018-09-29,2018,valparaiso,davidson,35,40,0
2018-09-29,2018,ohio,umass,58,42,1,-11.625,,-11.625,,,
2018-09-29,2018,hampton,charleston southern,14,48,0
2018-09-29,2018,furman,western carolina,44,38,1
2018-09-29,2018,northern colorado,north dakota,13,38,0
2018-09-29,2018,georgia state,louisiana monroe,46,14,1,6.0,,6.0,,,
2018-09-29,2018,richmond,james madison,10,63,0
2018-09-29,2018,montana state,eastern washington,17,34,0
2018-09-29,2018,missouri state,illinois state,24,21,1
2018-09-29,2018,ball state,kent state,52,24,1,-7.125,,-7.125,,,
2018-09-29,2018,ucf,pittsburgh,45,14,1,-13.0,,-13.0,,,
2018-09-29,2018,oklahoma,baylor,66,33,1,-21.5,,-21.5,,,
2018-09-29,2018,troy,coastal carolina,45,21,1,-13.875,,-13.875,,,
2018-09-29,2018,appalachian state,south alabama,52,7,1,-25.125,,-25.125,,,
2018-09-29,2018,miami (oh),western michigan,39,40,0,2.75,,2.75,,,
2018-09-29,2018,east carolina,old dominion,37,35,1,-7.0,,-7.0,,,
2018-09-29,2018,nicholls,lamar,50,27,1
2018-09-29,2018,north dakota state,south dakota state,21,17,1
2018-09-29,2018,connecticut,cincinnati,7,49,0,16.25,,16.25,,,
2018-09-29,2018,kansas state,texas,14,19,0,8.625,,8.625,,,
2018-09-29,2018,louisville,florida state,24,28,0,5.125,,5.125,,,
2018-09-29,2018,wake forest,rice,56,24,1,-28.0,,-28.0,,,
2018-09-29,2018,georgia,tennessee,38,12,1,-30.125,,-30.125,,,
2018-09-29,2018,nebraska,purdue,28,42,0,3.5,,3.5,,,
2018-09-29,2018,sam houston state,central arkansas,34,31,1
2018-09-29,2018,auburn,southern mississippi,24,13,1,-27.125,,-27.125,,,
2018-09-29,2018,western illinois,youngstown state,45,38,1
2018-09-29,2018,air force,nevada,25,28,0,-3.5,,-3.5,,,
2018-09-29,2018,north carolina central,florida a&m,14,55,0
2018-09-29,2018,towson,the citadel,44,27,1
2018-09-29,2018,vanderbilt,tennessee state,31,27,1,-28.0,,-28.0,,,
2018-09-29,2018,st francis (pa),wv wesleyan,59,3,1
2018-09-29,2018,jacksonville state,austin peay,48,32,1
2018-09-29,2018,norfolk state,delaware state,54,28,1
2018-09-29,2018,idaho state,northern arizona,56,42,1
2018-09-29,2018,northwestern,michigan,17,20,0,14.625,,14.625,,,
2018-09-29,2018,jackson state,alabama a&m,16,21,0
2018-09-29,2018,grambling,prairie view,16,22,0
2018-09-29,2018,san diego,stetson,49,10,1
2018-09-29,2018,idaho,portland state,20,7,1
2018-09-29,2018,savannah state,bethune-cookman,20,35,0
2018-09-29,2018,eastern michigan,northern illinois,23,26,0,-3.625,,-3.625,,,
2018-09-29,2018,new mexico,liberty,43,52,0,-7.0,,-7.0,,,
2018-09-29,2018,georgia southern,arkansas state,28,21,1,3.0,,3.0,,,
2018-09-29,2018,william & mary,colgate,0,23,0
2018-09-29,2018,stony brook,villanova,29,27,1
2018-09-29,2018,campbell,north alabama,30,7,1
2018-09-29,2018,gardner-webb,wofford,14,45,0
2018-09-29,2018,kennesaw state,samford,24,10,1
2018-09-29,2018,lafayette,central connecticut,31,24,1
2018-09-29,2018,washington state,utah,28,24,1,1.5,,1.5,,,
2018-09-29,2018,mississippi state,florida,6,13,0,-6.5,,-6.5,,,
2018-09-29,2018,uab,charlotte,28,7,1,-15.375,,-15.375,,,
2018-09-29,2018,smu,houston christian,63,27,1,-44.5,,-44.5,,,
2018-09-29,2018,wyoming,boise state,14,34,0,15.75,,15.75,,,
2018-09-29,2018,middle tennessee,florida atlantic,25,24,1,2.5,,2.5,,,
2018-09-29,2018,san josé state,hawai'i,41,44,0,9.25,,9.25,,,
2018-09-29,2018,ut san antonio,utep,30,21,1,-10.125,,-10.125,,,
2018-09-29,2018,murray state,ut martin,45,38,1
2018-09-29,2018,southern,alcorn state,3,20,0
2018-09-29,2018,southern illinois,south dakota,24,31,0
2018-09-29,2018,abilene christian,incarnate word,34,44,0
2018-09-29,2018,mcneese,stephen f. austin,17,10,1
2018-09-29,2018,tennessee tech,eastern illinois,38,52,0
2018-09-29,2018,duke,virginia tech,14,31,0,-6.5,,-6.5,,,
2018-09-29,2018,tcu,iowa state,17,14,1,-11.125,,-11.125,,,
2018-09-29,2018,cal poly,montana,28,48,0
2018-09-29,2018,kentucky,south carolina,24,10,1,nan,,nan,,,
2018-09-29,2018,florida international,arkansas-pine bluff,55,9,1,-59.0,,-59.0,,,
2018-09-29,2018,north texas,louisiana tech,27,29,0,-7.25,,-7.25,,,
2018-09-29,2018,penn state,ohio state,26,27,0,3.375,,3.375,,,
2018-09-29,2018,notre dame,stanford,38,17,1,-4.5,,-4.5,,,
2018-09-29,2018,east tennessee state,chattanooga,17,14,1
2018-09-29,2018,western kentucky,marshall,17,20,0,3.5,,3.5,,,
2018-09-30,2018,southeastern louisiana,northwestern state,24,17,1
2018-09-30,2018,washington,byu,35,7,1,-18.375,,-18.375,,,
2018-09-30,2018,lsu,ole miss,45,16,1,-10.875,,-10.875,,,
2018-09-30,2018,arizona state,oregon state,52,24,1,-21.5,,-21.5,,,
2018-09-30,2018,fresno state,toledo,49,27,1,-10.0,,-10.0,,,
2018-09-30,2018,california,oregon,24,42,0,1.75,,1.75,,,
2018-09-30,2018,arizona,usc,20,24,0,3.375,,3.375,,,
2018-10-04,2018,troy,georgia state,37,20,1,-17.0,,-17.0,,,
2018-10-05,2018,houston,tulsa,41,26,1,-17.875,,-17.875,,,
2018-10-05,2018,yale,dartmouth,18,41,0
2018-10-05,2018,louisville,georgia tech,31,66,0,5.5,,5.5,,,
2018-10-05,2018,marshall,middle tennessee,24,34,0,-3.25,,-3.25,,,
2018-10-06,2018,byu,utah state,20,45,0,nan,,nan,,,
2018-10-06,2018,arkansas,alabama,31,65,0,35.0,,35.0,,,
2018-10-06,2018,western michigan,eastern michigan,27,24,1,-4.625,,-4.625,,,
2018-10-06,2018,central michigan,buffalo,24,34,0,6.5,,6.5,,,
2018-10-06,2018,michigan state,northwestern,19,29,0,-10.5,,-10.5,,,
2018-10-06,2018,michigan,maryland,42,21,1,-17.5,,-17.5,,,
2018-10-06,2018,oklahoma,texas,45,48,0,-7.125,,-7.125,,,
2018-10-06,2018,bucknell,colgate,3,27,0
2018-10-06,2018,new hampshire,holy cross,28,0,1
2018-10-06,2018,west virginia,kansas,38,22,1,-27.5,,-27.5,,,
2018-10-06,2018,morehead state,san diego,34,51,0
2018-10-06,2018,temple,east carolina,49,6,1,-10.0,,-10.0,,,
2018-10-06,2018,cincinnati,tulane,37,21,1,-7.0,,-7.0,,,
2018-10-06,2018,south carolina,missouri,37,35,1,1.0,,1.0,,,
2018-10-06,2018,rutgers,illinois,17,38,0,4.667,,4.667,,,
2018-10-06,2018,pittsburgh,syracuse,44,37,1,3.625,,3.625,,,
2018-10-06,2018,nc state,boston college,28,23,1,-6.375,,-6.375,,,
2018-10-06,2018,rhode island,brown,48,0,1
2018-10-06,2018,princeton,lehigh,66,7,1
2018-10-06,2018,columbia,marist,34,24,1
2018-10-06,2018,dayton,valparaiso,53,20,1
2018-10-06,2018,fordham,georgetown,11,23,0
2018-10-06,2018,duquesne,bryant,20,21,0
2018-10-06,2018,morgan state,south carolina state,18,21,0
2018-10-06,2018,davidson,jacksonville,44,37,1
2018-10-06,2018,robert morris,central connecticut,35,56,0
2018-10-06,2018,cornell,harvard,28,24,1
2018-10-06,2018,samford,western carolina,66,28,1
2018-10-06,2018,james madison,elon,24,27,0
2018-10-06,2018,kennesaw state,presbyterian college,56,0,1
2018-10-06,2018,sam houston state,stephen f. austin,54,21,1
2018-10-06,2018,hampton,lane,41,8,1
2018-10-06,2018,north carolina central,howard,40,35,1
2018-10-06,2018,northern colorado,uc davis,36,49,0
2018-10-06,2018,northern iowa,north dakota state,31,56,0
2018-10-06,2018,campbell,wagner,49,3,1
2018-10-06,2018,drake,butler,36,6,1
2018-10-06,2018,illinois state,western illinois,33,16,1
2018-10-06,2018,richmond,delaware,28,43,0
2018-10-06,2018,sacred heart,pennsylvania,27,31,0
2018-10-06,2018,ball state,northern illinois,16,24,0,3.0,,3.0,,,
2018-10-06,2018,south dakota,missouri state,35,28,1
2018-10-06,2018,alcorn state,alabama state,25,28,0
2018-10-06,2018,chattanooga,wofford,10,21,0
2018-10-06,2018,eastern washington,southern utah,55,17,1
2018-10-06,2018,william & mary,albany,25,22,1
2018-10-06,2018,arkansas-pine bluff,jackson state,27,30,0
2018-10-06,2018,east tennessee state,gardner-webb,45,0,1
2018-10-06,2018,maine,villanova,13,10,1
2018-10-06,2018,baylor,kansas state,37,34,1,-3.75,,-3.75,,,
2018-10-06,2018,florida,lsu,27,19,1,1.25,,1.25,,,
2018-10-06,2018,kent state,ohio,26,27,0,11.375,,11.375,,,
2018-10-06,2018,akron,miami (oh),17,41,0,-5.0,,-5.0,,,
2018-10-06,2018,georgia southern,south alabama,48,13,1,-12.75,,-12.75,,,
2018-10-06,2018,minnesota,iowa,31,48,0,7.0,,7.0,,,
2018-10-06,2018,boise state,san diego state,13,19,0,-13.375,,-13.375,,,
2018-10-06,2018,toledo,bowling green,52,36,1,-22.5,,-22.5,,,
2018-10-06,2018,miami,florida state,28,27,1,-14.0,,-14.0,,,
2018-10-06,2018,wake forest,clemson,3,63,0,20.5,,20.5,,,
2018-10-06,2018,oklahoma state,iowa state,42,48,0,-10.0,,-10.0,,,
2018-10-06,2018,umass,south florida,42,58,0,14.875,,14.875,,,
2018-10-06,2018,air force,navy,35,7,1,2.5,,2.5,,,
2018-10-06,2018,bethune-cookman,mississippi valley state,41,27,1
2018-10-06,2018,colorado,arizona state,28,21,1,-2.375,,-2.375,,,
2018-10-06,2018,ohio state,indiana,49,26,1,-27.375,,-27.375,,,
2018-10-06,2018,ole miss,louisiana monroe,70,21,1,-23.25,,-23.25,,,
2018-10-06,2018,unlv,new mexico,14,50,0,-8.125,,-8.125,,,
2018-10-06,2018,florida a&m,norfolk state,17,0,1
2018-10-06,2018,montana,portland state,20,22,0
2018-10-06,2018,eastern kentucky,jacksonville state,7,56,0
2018-10-06,2018,towson,stony brook,52,28,1
2018-10-06,2018,florida atlantic,old dominion,52,33,1,-13.5,,-13.5,,,
2018-10-06,2018,incarnate word,southeastern louisiana,52,34,1
2018-10-06,2018,northern arizona,weber state,28,24,1
2018-10-06,2018,idaho state,idaho,62,28,1
2018-10-06,2018,savannah state,charleston southern,23,3,1
2018-10-06,2018,youngstown state,southern illinois,17,14,1
2018-10-06,2018,austin peay,tennessee state,49,34,1
2018-10-06,2018,northwestern state,nicholls,10,28,0
2018-10-06,2018,eastern illinois,murray state,41,48,0
2018-10-06,2018,tennessee tech,southeast missouri state,38,70,0
2018-10-06,2018,texas a&m,kentucky,20,14,1,nan,,nan,,,
2018-10-06,2018,rice,ut san antonio,3,20,0,-1.0,,-1.0,,,
2018-10-06,2018,ucf,smu,48,20,1,-25.25,,-25.25,,,
2018-10-06,2018,texas state,louisiana,27,42,0,3.0,,3.0,,,
2018-10-06,2018,texas southern,alabama a&m,21,42,0
2018-10-06,2018,memphis,connecticut,55,14,1,-36.0,,-36.0,,,
2018-10-06,2018,delaware state,north carolina a&t,6,34,0
2018-10-06,2018,north alabama,west florida,19,24,0
2018-10-06,2018,south dakota state,indiana state,54,51,1
2018-10-06,2018,grambling,ok panhandle st,62,7,1
2018-10-06,2018,mcneese,abilene christian,24,21,1
2018-10-06,2018,central arkansas,houston christian,66,35,1
2018-10-06,2018,louisiana tech,uab,7,28,0,-7.125,,-7.125,,,
2018-10-06,2018,wisconsin,nebraska,41,24,1,-18.125,,-18.125,,,
2018-10-06,2018,utep,north texas,24,27,0,26.25,,26.25,,,
2018-10-06,2018,ucla,washington,24,31,0,21.0,,21.0,,,
2018-10-06,2018,georgia,vanderbilt,41,13,1,-26.25,,-26.25,,,
2018-10-06,2018,mississippi state,auburn,23,9,1,3.0,,3.0,,,
2018-10-07,2018,new mexico state,liberty,49,41,1,3.0,,3.0,,,
2018-10-07,2018,virginia tech,notre dame,23,45,0,6.5,,6.5,,,
2018-10-07,2018,oregon state,washington state,37,56,0,17.75,,17.75,,,
2018-10-07,2018,sacramento state,cal poly,27,41,0
2018-10-07,2018,arizona,california,24,17,1,2.125,,2.125,,,
2018-10-07,2018,nevada,fresno state,3,21,0,15.5,,15.5,,,
2018-10-07,2018,san josé state,colorado state,30,42,0,2.75,,2.75,,,
2018-10-07,2018,stanford,utah,21,40,0,-3.75,,-3.75,,,
2018-10-07,2018,hawai'i,wyoming,17,13,1,1.0,,1.0,,,
2018-10-10,2018,arkansas state,appalachian state,9,35,0,10.5,,10.5,,,
2018-10-11,2018,tcu,texas tech,14,17,0,-7.5,,-7.5,,,
2018-10-11,2018,texas state,georgia southern,13,15,0,17.125,,17.125,,,
2018-10-12,2018,tulsa,south florida,24,25,0,9.625,,9.625,,,
2018-10-12,2018,harvard,holy cross,33,31,1
2018-10-13,2018,san diego state,air force,21,17,1,-10.875,,-10.875,,,
2018-10-13,2018,utah,arizona,42,10,1,-14.0,,-14.0,,,
2018-10-13,2018,maryland,rutgers,34,7,1,-23.667,,-23.667,,,
2018-10-13,2018,auburn,tennessee,24,30,0,-15.25,,-15.25,,,
2018-10-13,2018,kansas state,oklahoma state,31,12,1,8.5,,8.5,,,
2018-10-13,2018,rhode island,maine,36,38,0
2018-10-13,2018,presbyterian college,hampton,23,24,0
2018-10-13,2018,wagner,st francis (pa),23,22,1
2018-10-13,2018,colgate,cornell,31,0,1
2018-10-13,2018,vanderbilt,florida,27,37,0,9.5,,9.5,,,
2018-10-13,2018,northwestern,nebraska,34,31,1,-3.25,,-3.25,,,
2018-10-13,2018,buffalo,akron,24,6,1,-12.0,,-12.0,,,
2018-10-13,2018,eastern michigan,toledo,28,26,1,2.125,,2.125,,,
2018-10-13,2018,indiana,iowa,16,42,0,3.5,,3.5,,,
2018-10-13,2018,ohio state,minnesota,30,14,1,-29.625,,-29.625,,,
2018-10-13,2018,georgia tech,duke,14,28,0,-1.625,,-1.625,,,
2018-10-13,2018,lehigh,fordham,14,43,0
2018-10-13,2018,boston college,louisville,38,20,1,-11.625,,-11.625,,,
2018-10-13,2018,bryant,central connecticut,14,48,0
2018-10-13,2018,princeton,brown,48,10,1
2018-10-13,2018,pennsylvania,columbia,13,10,1
2018-10-13,2018,yale,mercer,35,28,1
2018-10-13,2018,monmouth,bucknell,36,19,1
2018-10-13,2018,villanova,james madison,0,37,0
2018-10-13,2018,furman,wofford,34,14,1
2018-10-13,2018,davidson,morehead state,28,35,0
2018-10-13,2018,howard,delaware state,55,13,1
2018-10-13,2018,north carolina a&t,florida a&m,21,22,0
2018-10-13,2018,rice,uab,0,42,0,17.0,,17.0,,,
2018-10-13,2018,jacksonville,marist,17,20,0
2018-10-13,2018,gardner-webb,kennesaw state,17,56,0
2018-10-13,2018,drake,stetson,21,23,0
2018-10-13,2018,north texas,southern mississippi,30,7,1,-7.0,,-7.0,,,
2018-10-13,2018,indiana state,missouri state,26,29,0
2018-10-13,2018,southeast missouri state,austin peay,31,27,1
2018-10-13,2018,the citadel,east tennessee state,23,26,0
2018-10-13,2018,murray state,tennessee state,45,21,1
2018-10-13,2018,valparaiso,butler,35,17,1
2018-10-13,2018,north dakota,montana,41,14,1
2018-10-13,2018,south carolina state,bethune-cookman,26,28,0
2018-10-13,2018,liberty,troy,22,16,1,11.5,,11.5,,,
2018-10-13,2018,notre dame,pittsburgh,19,14,1,-21.0,,-21.0,,,
2018-10-13,2018,miami (oh),kent state,31,6,1,-11.125,,-11.125,,,
2018-10-13,2018,stephen f. austin,central arkansas,17,27,0
2018-10-13,2018,south dakota state,youngstown state,36,7,1
