data,season,team1,team2,score1,score2,result,spread,spreadOpen,overUnder,overUnderOpen,homeMoneyLine,awayMoneyLine
2018-10-13,2018,illinois state,southern illinois,51,3,1
2018-10-13,2018,alabama a&m,alcorn state,26,35,0
2018-10-13,2018,ut martin,eastern kentucky,34,35,0
2018-10-13,2018,bowling green,western michigan,35,42,0,14.625,,14.625,,,
2018-10-13,2018,central michigan,ball state,23,24,0,-2.5,,-2.5,,,
2018-10-13,2018,jackson state,mississippi valley state,23,7,1
2018-10-13,2018,samford,vmi,73,22,1
2018-10-13,2018,new hampshire,stony brook,7,35,0
2018-10-13,2018,delaware,elon,28,16,1
2018-10-13,2018,penn state,michigan state,17,21,0,-13.5,,-13.5,,,
2018-10-13,2018,lsu,georgia,36,16,1,6.875,,6.875,,,
2018-10-13,2018,northern illinois,ohio,24,21,1,-5.5,,-5.5,,,
2018-10-13,2018,texas,baylor,23,17,1,-14.0,,-14.0,,,
2018-10-13,2018,abilene christian,nicholls,28,12,1
2018-10-13,2018,south carolina,texas a&m,23,26,0,2.5,,2.5,,,
2018-10-13,2018,san josé state,army,3,52,0,17.5,,17.5,,,
2018-10-13,2018,charlotte,western kentucky,40,14,1,9.5,,9.5,,,
2018-10-13,2018,old dominion,marshall,20,42,0,3.5,,3.5,,,
2018-10-13,2018,lafayette,georgetown,6,13,0
2018-10-13,2018,oregon,washington,30,27,1,3.625,,3.625,,,
2018-10-13,2018,western carolina,chattanooga,6,26,0
2018-10-13,2018,memphis,ucf,30,31,0,5.25,,5.25,,,
2018-10-13,2018,navy,temple,17,24,0,6.625,,6.625,,,
2018-10-13,2018,illinois,purdue,7,46,0,10.5,,10.5,,,
2018-10-13,2018,colorado state,new mexico,20,18,1,0.125,,0.125,,,
2018-10-13,2018,montana state,idaho,24,23,1
2018-10-13,2018,lamar,incarnate word,27,21,1
2018-10-13,2018,jacksonville state,eastern illinois,49,22,1
2018-10-13,2018,utah state,unlv,59,28,1,-27.0,,-27.0,,,
2018-10-13,2018,towson,william & mary,29,13,1
2018-10-13,2018,portland state,northern colorado,35,14,1
2018-10-13,2018,southeastern louisiana,houston christian,62,52,1
2018-10-13,2018,south alabama,alabama state,45,7,1,-27.5,,-27.5,,,
2018-10-13,2018,louisiana,new mexico state,66,38,1,-7.5,,-7.5,,,
2018-10-13,2018,san diego,dayton,36,34,1
2018-10-13,2018,weber state,eastern washington,14,6,1
2018-10-13,2018,dartmouth,sacred heart,42,0,1
2018-10-13,2018,charleston southern,virginia lynchburg,58,6,1
2018-10-13,2018,prairie view,southern,0,38,0
2018-10-13,2018,savannah state,morgan state,11,18,0
2018-10-13,2018,coastal carolina,louisiana monroe,20,45,0,-6.625,,-6.625,,,
2018-10-13,2018,uc davis,idaho state,44,37,1
2018-10-13,2018,western illinois,north dakota state,7,34,0
2018-10-13,2018,albany,richmond,24,27,0
2018-10-13,2018,south dakota,northern iowa,28,42,0
2018-10-13,2018,northwestern state,sam houston state,28,42,0
2018-10-13,2018,iowa state,west virginia,30,14,1,4.375,,4.375,,,
2018-10-13,2018,north alabama,mississippi college,34,17,1
2018-10-13,2018,duquesne,robert morris,48,24,1
2018-10-13,2018,texas southern,grambling,21,34,0
2018-10-13,2018,virginia,miami,16,13,1,7.0,,7.0,,,
2018-10-13,2018,ut san antonio,louisiana tech,3,31,0,12.625,,12.625,,,
2018-10-13,2018,north carolina,virginia tech,19,22,0,6.375,,6.375,,,
2018-10-13,2018,california,ucla,7,30,0,-6.875,,-6.875,,,
2018-10-13,2018,alabama,missouri,39,10,1,-28.375,,-28.375,,,
2018-10-13,2018,east carolina,houston,20,42,0,15.875,,15.875,,,
2018-10-13,2018,michigan,wisconsin,38,13,1,-9.875,,-9.875,,,
2018-10-13,2018,florida international,middle tennessee,24,21,1,-2.125,,-2.125,,,
2018-10-13,2018,arkansas,ole miss,33,37,0,6.5,,6.5,,,
2018-10-14,2018,southern utah,sacramento state,48,27,1
2018-10-14,2018,byu,hawai'i,49,23,1,-10.625,,-10.625,,,
2018-10-14,2018,nevada,boise state,27,31,0,14.625,,14.625,,,
2018-10-14,2018,usc,colorado,31,20,1,-7.0,,-7.0,,,
2018-10-14,2018,fresno state,wyoming,27,3,1,-17.875,,-17.875,,,
2018-10-18,2018,arkansas state,georgia state,51,35,1,-13.375,,-13.375,,,
2018-10-19,2018,arizona state,stanford,13,20,0,2.0,,2.0,,,
2018-10-19,2018,pennsylvania,yale,10,23,0
2018-10-20,2018,boise state,colorado state,56,28,1,-23.625,,-23.625,,,
2018-10-20,2018,unlv,air force,35,41,0,9.375,,9.375,,,
2018-10-20,2018,harvard,princeton,21,29,0
2018-10-20,2018,toledo,buffalo,17,31,0,-3.0,,-3.0,,,
2018-10-20,2018,michigan state,michigan,7,21,0,7.375,,7.375,,,
2018-10-20,2018,tcu,oklahoma,27,52,0,8.0,,8.0,,,
2018-10-20,2018,bucknell,lafayette,27,29,0
2018-10-20,2018,butler,san diego,13,42,0
2018-10-20,2018,temple,cincinnati,24,17,1,-2.5,,-2.5,,,
2018-10-20,2018,st francis (pa),duquesne,20,27,0
2018-10-20,2018,arkansas,tulsa,23,0,1,-6.833,,-6.833,,,
2018-10-20,2018,ole miss,auburn,16,31,0,5.0,,5.0,,,
2018-10-20,2018,rutgers,northwestern,15,18,0,20.375,,20.375,,,
2018-10-20,2018,army,miami (oh),31,30,1,-6.5,,-6.5,,,
2018-10-20,2018,iowa,maryland,23,0,1,-9.375,,-9.375,,,
2018-10-20,2018,wisconsin,illinois,49,20,1,-24.0,,-24.0,,,
2018-10-20,2018,robert morris,central state,49,45,1
2018-10-20,2018,syracuse,north carolina,40,37,1,-9.875,,-9.875,,,
2018-10-20,2018,duke,virginia,14,28,0,-6.5,,-6.5,,,
2018-10-20,2018,central connecticut,sacred heart,25,28,0
2018-10-20,2018,brown,cornell,16,34,0
2018-10-20,2018,dayton,drake,17,28,0
2018-10-20,2018,fordham,bryant,41,42,0
2018-10-20,2018,monmouth,campbell,38,21,1
2018-10-20,2018,marist,davidson,48,41,1
2018-10-20,2018,columbia,dartmouth,12,28,0
2018-10-20,2018,elon,richmond,38,28,1
2018-10-20,2018,wofford,east tennessee state,30,17,1
2018-10-20,2018,vmi,the citadel,32,34,0
2018-10-20,2018,south carolina state,delaware state,30,19,1
2018-10-20,2018,morehead state,valparaiso,31,24,1
2018-10-20,2018,georgetown,lehigh,22,16,1
2018-10-20,2018,furman,samford,25,38,0
2018-10-20,2018,southeast missouri state,jacksonville state,37,14,1
2018-10-20,2018,northern colorado,northern arizona,42,14,1
2018-10-20,2018,norfolk state,north carolina central,6,36,0
2018-10-20,2018,liberty,idaho state,48,41,1,-7.5,,-7.5,,,
2018-10-20,2018,ohio,bowling green,49,14,1,-16.375,,-16.375,,,
2018-10-20,2018,wyoming,utah state,16,24,0,13.5,,13.5,,,
2018-10-20,2018,marshall,florida atlantic,31,7,1,2.25,,2.25,,,
2018-10-20,2018,southern illinois,indiana state,21,24,0
2018-10-20,2018,southern,texas southern,21,7,1
2018-10-20,2018,missouri state,western illinois,14,31,0
2018-10-20,2018,ball state,eastern michigan,20,42,0,2.75,,2.75,,,
2018-10-20,2018,eastern illinois,ut martin,24,21,1
2018-10-20,2018,eastern kentucky,murray state,6,34,0
2018-10-20,2018,alcorn state,grambling,33,26,1
2018-10-20,2018,central michigan,western michigan,10,35,0,6.0,,6.0,,,
2018-10-20,2018,mississippi valley state,arkansas-pine bluff,48,47,1
2018-10-20,2018,middle tennessee,charlotte,21,13,1,-15.833,,-15.833,,,
2018-10-20,2018,jackson state,north alabama,7,24,0
2018-10-20,2018,north dakota state,illinois state,28,14,1
2018-10-20,2018,indiana,penn state,28,33,0,14.167,,14.167,,,
2018-10-20,2018,louisiana tech,utep,31,24,1,-21.75,,-21.75,,,
2018-10-20,2018,washington,colorado,27,13,1,-17.25,,-17.25,,,
2018-10-20,2018,clemson,nc state,41,7,1,-18.25,,-18.25,,,
2018-10-20,2018,texas tech,kansas,48,16,1,-17.625,,-17.625,,,
2018-10-20,2018,albany,towson,28,56,0
2018-10-20,2018,new hampshire,delaware,14,38,0
2018-10-20,2018,william & mary,maine,27,20,1
2018-10-20,2018,umass,coastal carolina,13,24,0,-2.625,,-2.625,,,
2018-10-20,2018,kent state,akron,23,24,0,4.375,,4.375,,,
2018-10-20,2018,appalachian state,louisiana,27,17,1,-25.25,,-25.25,,,
2018-10-20,2018,tulane,smu,23,27,0,-7.25,,-7.25,,,
2018-10-20,2018,tennessee,alabama,21,58,0,29.25,,29.25,,,
2018-10-20,2018,navy,houston,36,49,0,11.375,,11.375,,,
2018-10-20,2018,nebraska,minnesota,53,28,1,-4.75,,-4.75,,,
2018-10-20,2018,florida state,wake forest,38,17,1,-10.25,,-10.25,,,
2018-10-20,2018,missouri,memphis,65,33,1,-9.125,,-9.125,,,
2018-10-20,2018,oregon state,california,7,49,0,7.5,,7.5,,,
2018-10-20,2018,lamar,sam houston state,41,23,1
2018-10-20,2018,bethune-cookman,north carolina a&t,10,35,0
2018-10-20,2018,mercer,western carolina,59,46,1
2018-10-20,2018,idaho,southern utah,31,12,1
2018-10-20,2018,northern iowa,south dakota state,24,9,1
2018-10-20,2018,tennessee state,tennessee tech,41,14,1
2018-10-20,2018,stony brook,rhode island,52,14,1
2018-10-20,2018,weber state,montana state,34,24,1
2018-10-20,2018,stetson,jacksonville,38,35,1
2018-10-20,2018,new mexico state,georgia southern,31,48,0,9.625,,9.625,,,
2018-10-20,2018,youngstown state,south dakota,29,17,1
2018-10-20,2018,charleston southern,presbyterian college,41,7,1
2018-10-20,2018,houston christian,stephen f. austin,14,42,0
2018-10-20,2018,morgan state,howard,26,35,0
2018-10-20,2018,east carolina,ucf,10,37,0,21.75,,21.75,,,
2018-10-20,2018,south florida,connecticut,38,30,1,-32.375,,-32.375,,,
2018-10-20,2018,incarnate word,mcneese,45,17,1
2018-10-20,2018,lsu,mississippi state,19,3,1,-5.625,,-5.625,,,
2018-10-20,2018,central arkansas,northwestern state,38,17,1
2018-10-20,2018,southern mississippi,ut san antonio,27,17,1,-15.75,,-15.75,,,
2018-10-20,2018,louisiana monroe,texas state,20,14,1,-10.5,,-10.5,,,
2018-10-20,2018,cal poly,uc davis,10,52,0
2018-10-20,2018,kentucky,vanderbilt,14,7,1,-10.625,,-10.625,,,
2018-10-20,2018,new mexico,fresno state,7,38,0,14.0,,14.0,,,
2018-10-20,2018,washington state,oregon,34,20,1,-3.0,,-3.0,,,
2018-10-20,2018,florida international,rice,36,17,1,-23.75,,-23.75,,,
2018-10-20,2018,western kentucky,old dominion,34,37,0,-4.0,,-4.0,,,
2018-10-20,2018,uab,north texas,29,21,1,-1.625,,-1.625,,,
2018-10-20,2018,purdue,ohio state,49,20,1,12.375,,12.375,,,
2018-10-21,2018,utah,usc,41,28,1,-6.625,,-6.625,,,
2018-10-21,2018,southeastern louisiana,abilene christian,27,48,0
2018-10-21,2018,sacramento state,north dakota,15,41,0
2018-10-21,2018,san diego state,san josé state,16,13,1,-25.75,,-25.75,,,
2018-10-21,2018,ucla,arizona,31,30,1,-10.0,,-10.0,,,
2018-10-21,2018,hawai'i,nevada,22,40,0,-2.625,,-2.625,,,
2018-10-24,2018,south alabama,troy,17,38,0,11.0,,11.0,,,
2018-10-25,2018,west virginia,baylor,58,14,1,-14.25,,-14.25,,,
2018-10-25,2018,ohio,ball state,52,14,1,-10.5,,-10.5,,,
2018-10-25,2018,western michigan,toledo,24,51,0,-4.625,,-4.625,,,
2018-10-25,2018,virginia tech,georgia tech,28,49,0,-3.125,,-3.125,,,
2018-10-25,2018,georgia southern,appalachian state,34,14,1,10.625,,10.625,,,
2018-10-26,2018,florida atlantic,louisiana tech,13,21,0,-3.625,,-3.625,,,
2018-10-26,2018,boston college,miami,27,14,1,3.625,,3.625,,,
2018-10-27,2018,minnesota,indiana,38,31,1,2.25,,2.25,,,
2018-10-27,2018,colorado state,wyoming,21,34,0,3.125,,3.125,,,
2018-10-27,2018,ucla,utah,10,41,0,10.333,,10.333,,,
2018-10-27,2018,central connecticut,wagner,49,24,1
2018-10-27,2018,butler,dayton,28,38,0
2018-10-27,2018,colgate,georgetown,38,0,1
2018-10-27,2018,nebraska,bethune-cookman,45,9,1,-48.0,,-48.0,,,
2018-10-27,2018,michigan state,purdue,23,13,1,2.5,,2.5,,,
2018-10-27,2018,iowa state,texas tech,40,31,1,-5.625,,-5.625,,,
2018-10-27,2018,rhode island,william & mary,21,10,1
2018-10-27,2018,louisville,wake forest,35,56,0,-2.875,,-2.875,,,
2018-10-27,2018,eastern michigan,army,22,37,0,1.5,,1.5,,,
2018-10-27,2018,northwestern,wisconsin,31,17,1,4.375,,4.375,,,
2018-10-27,2018,florida state,clemson,10,59,0,18.0,,18.0,,,
2018-10-27,2018,robert morris,st francis (pa),7,20,0
2018-10-27,2018,arkansas,vanderbilt,31,45,0,-0.5,,-0.5,,,
2018-10-27,2018,connecticut,umass,17,22,0,3.5,,3.5,,,
2018-10-27,2018,akron,central michigan,17,10,1,-4.75,,-4.75,,,
2018-10-27,2018,virginia,north carolina,31,21,1,-7.625,,-7.625,,,
2018-10-27,2018,fordham,lafayette,13,21,0
2018-10-27,2018,eastern kentucky,eastern illinois,31,23,1
2018-10-27,2018,illinois state,south dakota state,28,38,0
2018-10-27,2018,maine,albany,28,9,1
2018-10-27,2018,princeton,cornell,66,0,1
2018-10-27,2018,columbia,yale,17,10,1
2018-10-27,2018,brown,pennsylvania,7,13,0
2018-10-27,2018,davidson,stetson,53,56,0
2018-10-27,2018,morehead state,marist,21,48,0
2018-10-27,2018,sacred heart,bryant,49,26,1
2018-10-27,2018,howard,south carolina state,21,27,0
2018-10-27,2018,holy cross,lehigh,56,0,1
2018-10-27,2018,dartmouth,harvard,24,17,1
2018-10-27,2018,wofford,mercer,42,21,1
2018-10-27,2018,charlotte,southern mississippi,20,17,1,6.5,,6.5,,,
2018-10-27,2018,georgia state,coastal carolina,34,37,0,2.375,,2.375,,,
2018-10-27,2018,the citadel,furman,17,28,0
2018-10-27,2018,sam houston state,southeastern louisiana,28,25,1
2018-10-27,2018,western illinois,northern iowa,37,17,1
2018-10-27,2018,youngstown state,indiana state,17,43,0
2018-10-27,2018,villanova,new hampshire,0,34,0
2018-10-27,2018,delaware state,north carolina central,28,13,1
2018-10-27,2018,valparaiso,drake,25,42,0
2018-10-27,2018,hampton,virginia lynchburg,51,28,1
2018-10-27,2018,presbyterian college,monmouth,14,24,0
2018-10-27,2018,north dakota,weber state,30,35,0
2018-10-27,2018,colorado,oregon state,34,41,0,-25.0,,-25.0,,,
2018-10-27,2018,texas southern,mississippi valley state,42,14,1
2018-10-27,2018,grambling,arkansas-pine bluff,45,38,1
2018-10-27,2018,prairie view,alcorn state,13,27,0
2018-10-27,2018,ut martin,southeast missouri state,33,56,0
2018-10-27,2018,chattanooga,vmi,34,27,1
2018-10-27,2018,missouri state,southern illinois,35,49,0
2018-10-27,2018,south dakota,north dakota state,14,59,0
2018-10-27,2018,savannah state,norfolk state,32,3,1
2018-10-27,2018,kansas,tcu,27,26,1,13.25,,13.25,,,
2018-10-27,2018,eastern washington,idaho,38,14,1
2018-10-27,2018,east tennessee state,western carolina,45,43,1
2018-10-27,2018,james madison,stony brook,13,10,1
2018-10-27,2018,alabama a&m,alabama state,27,10,1
2018-10-27,2018,pittsburgh,duke,54,45,1,3.0,,3.0,,,
2018-10-27,2018,maryland,illinois,63,33,1,-16.375,,-16.375,,,
2018-10-27,2018,delaware,towson,40,36,1
2018-10-27,2018,smu,cincinnati,20,26,0,9.125,,9.125,,,
2018-10-27,2018,georgia,florida,36,17,1,-5.5,,-5.5,,,
2018-10-27,2018,oklahoma,kansas state,51,14,1,-23.875,,-23.875,,,
2018-10-27,2018,penn state,iowa,30,24,1,-5.0,,-5.0,,,
2018-10-27,2018,houston,south florida,57,36,1,-9.875,,-9.875,,,
2018-10-27,2018,usc,arizona state,35,38,0,-3.0,,-3.0,,,
2018-10-27,2018,old dominion,middle tennessee,17,51,0,4.0,,4.0,,,
2018-10-27,2018,byu,northern illinois,6,7,0,-6.5,,-6.5,,,
2018-10-27,2018,north texas,rice,41,17,1,-29.875,,-29.875,,,
2018-10-27,2018,missouri,kentucky,14,16,0,-7.5,,-7.5,,,
2018-10-27,2018,montana,uc davis,21,49,0
2018-10-27,2018,utah state,new mexico,61,19,1,-19.875,,-19.875,,,
2018-10-27,2018,san diego,jacksonville,59,35,1
2018-10-27,2018,florida a&m,morgan state,38,3,1
2018-10-27,2018,campbell,gardner-webb,7,35,0
2018-10-27,2018,nicholls,incarnate word,48,21,1
2018-10-27,2018,stephen f. austin,lamar,17,24,0
2018-10-27,2018,murray state,jacksonville state,15,42,0
2018-10-27,2018,austin peay,tennessee tech,41,10,1
2018-10-27,2018,idaho state,montana state,24,17,1
2018-10-27,2018,charleston southern,kennesaw state,10,38,0
2018-10-27,2018,california,washington,12,10,1,12.25,,12.25,,,
2018-10-27,2018,san josé state,unlv,50,37,1,-2.5,,-2.5,,,
2018-10-27,2018,mississippi state,texas a&m,28,13,1,-0.625,,-0.625,,,
2018-10-27,2018,syracuse,nc state,51,41,1,1.75,,1.75,,,
2018-10-27,2018,stanford,washington state,38,41,0,-2.5,,-2.5,,,
2018-10-27,2018,tulsa,tulane,17,24,0,-0.75,,-0.75,,,
2018-10-27,2018,air force,boise state,38,48,0,9.875,,9.875,,,
2018-10-27,2018,texas state,new mexico state,27,20,1,nan,,nan,,,
2018-10-27,2018,mcneese,central arkansas,23,21,1
2018-10-27,2018,northwestern state,houston christian,31,28,1
2018-10-27,2018,louisiana,arkansas state,47,43,1,3.0,,3.0,,,
2018-10-27,2018,southern,jackson state,41,7,1
2018-10-27,2018,northern arizona,cal poly,28,38,0
2018-10-27,2018,south carolina,tennessee,27,24,1,-9.875,,-9.875,,,
2018-10-27,2018,utep,uab,0,19,0,14.875,,14.875,,,
2018-10-27,2018,western kentucky,florida international,17,38,0,3.0,,3.0,,,
2018-10-28,2018,navy,notre dame,22,44,0,21.875,,21.875,,,
2018-10-28,2018,southern utah,northern colorado,39,42,0
2018-10-28,2018,oklahoma state,texas,38,35,1,2.25,,2.25,,,
2018-10-28,2018,sacramento state,portland state,14,41,0
2018-10-28,2018,nevada,san diego state,28,24,1,0.5,,0.5,,,
2018-10-28,2018,arizona,oregon,44,15,1,7.75,,7.75,,,
2018-10-28,2018,fresno state,hawai'i,50,20,1,-25.0,,-25.0,,,
2018-10-31,2018,bowling green,kent state,28,35,0,-1.375,,-1.375,,,
2018-10-31,2018,buffalo,miami (oh),51,42,1,-7.0,,-7.0,,,
2018-10-31,2018,toledo,ball state,45,13,1,-19.5,,-19.5,,,
2018-11-01,2018,akron,northern illinois,26,36,0,6.0,,6.0,,,
2018-11-01,2018,western michigan,ohio,14,59,0,3.375,,3.375,,,
2018-11-01,2018,ucf,temple,52,40,1,-10.5,,-10.5,,,
2018-11-02,2018,cornell,pennsylvania,7,20,0
2018-11-02,2018,virginia,pittsburgh,13,23,0,-7.0,,-7.0,,,
2018-11-03,2018,middle tennessee,western kentucky,29,10,1,-13.5,,-13.5,,,
2018-11-03,2018,arizona,colorado,42,34,1,-3.0,,-3.0,,,
2018-11-03,2018,army,air force,17,14,1,-5.125,,-5.125,,,
2018-11-03,2018,st francis (pa),bryant,27,14,1
2018-11-03,2018,jacksonville,butler,48,44,1
2018-11-03,2018,harvard,columbia,52,18,1
2018-11-03,2018,eastern michigan,central michigan,17,7,1,-13.875,,-13.875,,,
2018-11-03,2018,marist,valparaiso,35,24,1
2018-11-03,2018,sacred heart,robert morris,38,7,1
2018-11-03,2018,wagner,duquesne,30,47,0
2018-11-03,2018,ohio state,nebraska,36,31,1,-17.375,,-17.375,,,
2018-11-03,2018,auburn,texas a&m,28,24,1,-3.5,,-3.5,,,
2018-11-03,2018,wake forest,syracuse,24,41,0,6.25,,6.25,,,
2018-11-03,2018,east carolina,memphis,41,59,0,11.0,,11.0,,,
2018-11-03,2018,baylor,oklahoma state,35,31,1,6.0,,6.0,,,
2018-11-03,2018,maryland,michigan state,3,24,0,3.25,,3.25,,,
2018-11-03,2018,wisconsin,rutgers,31,17,1,-29.167,,-29.167,,,
2018-11-03,2018,clemson,louisville,77,16,1,-38.625,,-38.625,,,
2018-11-03,2018,kansas,iowa state,3,27,0,18.25,,18.25,,,
2018-11-03,2018,ole miss,south carolina,44,48,0,-2.0,,-2.0,,,
2018-11-03,2018,north carolina,georgia tech,28,38,0,4.0,,4.0,,,
2018-11-03,2018,lafayette,holy cross,14,40,0
2018-11-03,2018,lehigh,bucknell,45,17,1
2018-11-03,2018,princeton,dartmouth,14,9,1
2018-11-03,2018,yale,brown,46,16,1
2018-11-03,2018,suny maritime,hampton,10,51,0
2018-11-03,2018,stetson,morehead state,48,24,1
2018-11-03,2018,north carolina a&t,norfolk state,37,20,1
2018-11-03,2018,howard,florida a&m,31,23,1
2018-11-03,2018,furman,chattanooga,16,10,1
2018-11-03,2018,indiana state,south dakota,51,48,1
2018-11-03,2018,monmouth,charleston southern,37,3,1
2018-11-03,2018,fordham,colgate,0,41,0
2018-11-03,2018,new hampshire,james madison,35,24,1
2018-11-03,2018,gardner-webb,presbyterian college,38,20,1
2018-11-03,2018,elon,rhode island,24,21,1
2018-11-03,2018,vmi,tusculum,20,11,1
2018-11-03,2018,drake,san diego,10,27,0
2018-11-03,2018,weber state,sacramento state,26,14,1
2018-11-03,2018,delaware state,savannah state,25,6,1
2018-11-03,2018,north carolina central,edward waters,52,12,1
2018-11-03,2018,georgia state,texas state,30,40,0,-7.0,,-7.0,,,
2018-11-03,2018,northern iowa,illinois state,26,16,1
2018-11-03,2018,kennesaw state,campbell,49,0,1
2018-11-03,2018,southern illinois,western illinois,31,34,0
2018-11-03,2018,jacksonville state,ut martin,21,14,1
2018-11-03,2018,southeast missouri state,tennessee state,38,21,1
2018-11-03,2018,northern colorado,eastern washington,13,48,0
2018-11-03,2018,wyoming,san josé state,24,9,1,-17.5,,-17.5,,,
2018-11-03,2018,north alabama,shorter,41,14,1
2018-11-03,2018,tennessee tech,murray state,27,24,1
2018-11-03,2018,samford,wofford,35,20,1
2018-11-03,2018,southern utah,montana,14,57,0
2018-11-03,2018,grambling,mississippi valley state,24,19,1
2018-11-03,2018,louisiana monroe,georgia southern,44,25,1,7.0,,7.0,,,
2018-11-03,2018,alabama state,texas southern,30,21,1
2018-11-03,2018,richmond,villanova,21,45,0
2018-11-03,2018,south dakota state,missouri state,59,7,1
2018-11-03,2018,abilene christian,northwestern state,49,47,1
2018-11-03,2018,jackson state,prairie view,34,28,1
2018-11-03,2018,incarnate word,sam houston state,43,26,1
2018-11-03,2018,houston christian,nicholls,20,41,0
2018-11-03,2018,mercer,east tennessee state,18,21,0
2018-11-03,2018,southern mississippi,marshall,26,24,1,2.75,,2.75,,,
2018-11-03,2018,arkansas state,south alabama,38,14,1,-14.125,,-14.125,,,
2018-11-03,2018,purdue,iowa,38,36,1,-1.625,,-1.625,,,
2018-11-03,2018,texas,west virginia,41,42,0,1.0,,1.0,,,
2018-11-03,2018,kentucky,georgia,17,34,0,9.25,,9.25,,,
2018-11-03,2018,nc state,florida state,47,28,1,-9.375,,-9.375,,,
2018-11-03,2018,troy,louisiana,26,16,1,-7.75,,-7.75,,,
2018-11-03,2018,south florida,tulane,15,41,0,-6.0,,-6.0,,,
2018-11-03,2018,cincinnati,navy,42,0,1,-12.375,,-12.375,,,
2018-11-03,2018,rice,utep,26,34,0,1.5,,1.5,,,
2018-11-03,2018,illinois,minnesota,55,31,1,8.75,,8.75,,,
2018-11-03,2018,umass,liberty,62,59,1,nan,,nan,,,
2018-11-03,2018,north dakota state,youngstown state,17,7,1
2018-11-03,2018,albany,delaware,16,21,0
2018-11-03,2018,southeastern louisiana,mcneese,23,6,1
2018-11-03,2018,western carolina,the citadel,24,38,0
2018-11-03,2018,arkansas-pine bluff,alabama a&m,14,45,0
2018-11-03,2018,tcu,kansas state,14,13,1,-9.875,,-9.875,,,
2018-11-03,2018,michigan,penn state,42,7,1,-12.875,,-12.875,,,
2018-11-03,2018,virginia tech,boston college,21,31,0,2.0,,2.0,,,
2018-11-03,2018,florida,missouri,17,38,0,-6.0,,-6.0,,,
2018-11-03,2018,arizona state,utah,38,20,1,7.5,,7.5,,,
2018-11-03,2018,towson,maine,28,35,0
2018-11-03,2018,new mexico state,alcorn state,52,42,1,-13.0,,-13.0,,,
2018-11-03,2018,tennessee,charlotte,14,3,1,-21.625,,-21.625,,,
2018-11-03,2018,morgan state,bethune-cookman,28,30,0
