date,season,regular,homeTeam,awayTeam,homeScore,awayScore,result,spreadOpen,spreadClose,spreadH2,overUnderOpen,overUnderClose,overUnderH2,homeMoneyline,awayMoneyline
2007-12-01,2007,False,MiamiOhio,CentralMichigan,10,35,0,3.0,3.0,0.0,63.0,64.0,28.5,135.0,-155.0
2007-12-01,2007,False,CentralFlorida,Tulsa,44,25,1,6.0,7.5,3.0,75.0,73.5,38.0,-275.0,235.0
2007-12-01,2007,False,BostonCollege,VirginiaTech,16,30,0,4.0,4.0,3.5,46.0,48.0,24.5,175.0,-205.0
2007-12-01,2007,False,LSU,TennesseeU,21,14,1,7.5,7.0,6.5,61.0,58.0,27.5,-275.0,235.0
2007-12-01,2007,False,Missouri,Oklahoma,17,38,0,3.0,3.0,3.0,68.0,65.0,31.5,130.0,-150.0
2007-12-20,2007,False,Utah,Navy,35,32,1,10.0,9.0,6.0,68.0,63.5,29.0,NaN,NaN
2007-12-21,2007,False,Memphis,FloridaAtlantic,27,44,0,3.0,3.5,35.0,68.0,67.5,0.0,150.0,-170.0
2007-12-22,2007,False,CincinnatiU,SoMississippi,31,21,1,11.0,11.0,7.0,56.0,54.0,27.0,-550.0,450.0
2007-12-22,2007,False,NewMexico,Nevada,23,0,1,3.5,2.0,27.0,63.0,56.5,0.0,-125.0,105.0
2007-12-22,2007,False,BYU,UCLA,17,16,1,4.0,5.5,3.0,47.0,47.0,22.0,-205.0,175.0
2007-12-23,2007,False,BoiseState,EastCarolina,38,41,0,12.5,11.0,7.0,72.0,66.0,31.5,-425.0,355.0
2007-12-26,2007,False,Purdue,CentralMichigan,51,48,1,10.0,8.5,3.0,74.0,70.5,35.0,-335.0,285.0
2007-12-27,2007,False,ArizonaState,Texas,34,52,0,1.5,1.5,30.0,62.5,62.0,2.0,110.0,-130.0
2007-12-28,2007,False,BostonCollege,MichiganState,24,21,1,2.5,5.0,2.0,58.0,56.5,28.0,-205.0,175.0
2007-12-28,2007,False,HoustonU,TCU,13,20,0,3.5,6.5,6.0,61.5,57.0,28.0,210.0,-250.0
2007-12-28,2007,False,OregonState,Maryland,21,14,1,3.5,4.0,3.0,49.0,47.0,24.0,-175.0,155.0
2007-12-29,2007,False,WakeForest,Connecticut,24,10,1,3.5,2.0,3.0,50.0,47.0,21.0,-135.0,115.0
2007-12-29,2007,False,MississippiSt,CentralFlorida,10,3,1,3.0,3.0,2.5,60.5,52.5,21.0,125.0,-145.0
2007-12-29,2007,False,TexasA&M,PennState,17,24,0,6.0,5.0,3.5,51.5,52.0,24.5,175.0,-205.0
2007-12-30,2007,False,Alabama,Colorado,30,24,1,3.5,4.0,27.0,51.0,52.5,1.0,-175.0,155.0
2007-12-31,2007,False,California,AirForce,42,36,1,6.0,4.5,7.0,53.5,57.0,29.0,-190.0,160.0
2007-12-31,2007,False,SouthFlorida,Oregon,21,56,0,7.0,5.5,2.5,52.5,52.0,27.5,-240.0,200.0
2007-12-31,2007,False,GeorgiaTech,FresnoState,28,40,0,5.0,5.0,3.5,55.5,55.0,28.0,-215.0,185.0
2007-12-31,2007,False,Kentucky,FloridaState,35,28,1,1.0,7.0,4.5,56.5,56.5,28.0,-300.0,250.0
2007-12-31,2007,False,OklahomaState,Indiana,49,33,1,4.0,6.5,3.0,68.0,69.5,33.0,-270.0,230.0
2007-12-31,2007,False,Clemson,Auburn,20,23,0,3.0,2.0,0.0,49.0,44.0,21.0,-130.0,110.0
2008-01-01,2007,False,TennesseeU,Wisconsin,21,17,1,3.5,2.5,0.0,61.0,56.5,28.5,-140.0,120.0
2008-01-01,2007,False,Missouri,Arkansas,38,7,1,4.0,4.0,2.5,71.0,68.5,31.5,-190.0,160.0
2008-01-01,2007,False,Florida,Michigan,35,41,0,11.0,10.0,10.0,62.5,60.5,31.5,-430.0,360.0
2008-01-01,2007,False,Virginia,TexasTech,28,31,0,5.5,6.5,5.5,60.5,58.5,28.0,205.0,-245.0
2008-01-01,2007,False,USC,Illinois,49,17,1,13.0,13.0,7.0,49.5,48.0,23.0,-500.0,400.0
2008-01-01,2007,False,Georgia,Hawaii,41,10,1,8.0,8.0,7.0,69.5,68.0,31.0,-350.0,290.0
2008-01-02,2007,False,Oklahoma,WestVirginia,28,48,0,6.0,7.5,6.5,65.0,61.0,30.0,-305.0,255.0
2008-01-03,2007,False,VirginiaTech,Kansas,21,24,0,0.0,3.0,5.0,54.0,50.5,24.5,-155.0,135.0
2008-01-05,2007,False,Rutgers,BallState,52,30,1,9.0,12.0,6.0,59.0,61.0,31.0,-480.0,380.0
2008-01-06,2007,False,Tulsa,BowlingGreen,63,7,1,4.0,6.0,0.5,75.0,76.0,34.0,-205.0,175.0
2008-01-07,2007,False,LSU,OhioState,38,24,1,3.0,3.5,1.0,51.5,46.5,24.0,-165.0,145.0
2008-12-06,2008,False,Tulsa,EastCarolina,24,27,0,13.0,12.0,7.0,66.0,67.0,31.5,-400.0,325.0
2008-12-06,2008,False,VirginiaTech,BostonCollege,30,12,1,39.5,39.0,1.5,0.0,1.0,19.5,100.0,-120.0
2008-12-06,2008,False,Florida,Alabama,31,20,1,10.0,9.5,3.5,51.0,54.5,27.5,-340.0,280.0
2008-12-06,2008,False,Oklahoma,Missouri,62,21,1,15.0,16.5,7.5,80.0,79.0,34.0,-640.0,470.0
2008-12-20,2008,False,WakeForest,Navy,29,19,1,3.0,3.0,3.0,41.0,44.5,22.5,-160.0,140.0
2008-12-20,2008,False,ColoradoState,FresnoState,40,35,1,3.0,2.0,0.5,60.0,61.0,31.0,105.0,-125.0
2008-12-20,2008,False,SouthFlorida,Memphis,41,14,1,13.0,10.5,3.0,51.0,57.0,28.0,-380.0,315.0
2008-12-20,2008,False,ArizonaU,BYU,31,21,1,3.5,3.0,0.0,62.0,62.0,29.5,-155.0,135.0
2008-12-21,2008,False,SoMississippi,Troy,30,27,1,3.5,4.5,2.0,55.0,55.0,28.0,165.0,-190.0
2008-12-23,2008,False,BoiseState,TCU,16,17,0,2.0,3.0,6.0,44.0,46.0,23.5,140.0,-160.0
2008-12-24,2008,False,Hawaii,NotreDame,21,49,0,48.0,2.5,1.5,1.5,49.0,24.5,115.0,-135.0
2008-12-26,2008,False,CentralMichigan,FloridaAtlantic,21,24,0,6.5,7.0,5.5,62.0,70.0,35.0,-300.0,250.0
2008-12-27,2008,False,NorthCarolina,WestVirginia,30,31,0,44.0,2.5,3.0,0.0,47.5,26.0,115.0,-135.0
2008-12-27,2008,False,FloridaState,Wisconsin,42,13,1,5.5,7.0,1.5,53.0,50.0,23.0,-255.0,215.0
2008-12-27,2008,False,California,MiamiFlorida,24,17,1,6.0,10.0,4.0,49.5,50.5,24.0,-400.0,325.0
2008-12-28,2008,False,LouisianaTech,NoIllinois,17,10,1,47.0,2.5,0.0,2.0,46.0,21.0,-150.0,130.0
2008-12-29,2008,False,Rutgers,NCState,29,23,1,7.0,6.0,4.5,55.5,58.0,28.5,-230.0,190.0
2008-12-29,2008,False,Missouri,Northwestern,30,23,1,13.5,14.0,8.5,66.0,66.0,31.0,-600.0,400.0
2008-12-30,2008,False,Maryland,Nevada,42,35,1,58.0,2.0,1.0,0.0,61.5,29.0,110.0,-130.0
2008-12-30,2008,False,Rice,WesternMichigan,38,14,1,3.0,2.5,32.5,72.0,74.0,1.0,-140.0,120.0
2008-12-30,2008,False,OklahomaState,Oregon,31,42,0,77.0,1.0,3.0,3.5,75.0,36.0,-105.0,-115.0
2008-12-31,2008,False,HoustonU,AirForce,34,28,1,3.0,5.5,3.0,64.0,65.5,31.5,-210.0,175.0
2008-12-31,2008,False,OregonState,PittsburghU,3,0,1,3.0,0.0,0.0,53.5,51.0,22.5,-110.0,-110.0
2008-12-31,2008,False,Vanderbilt,BostonCollege,16,14,1,4.0,4.5,3.0,41.0,40.0,20.0,170.0,-200.0
2008-12-31,2008,False,Kansas,MinnesotaU,42,21,1,10.0,9.0,3.0,57.0,58.5,30.0,-360.0,300.0
2008-12-31,2008,False,GeorgiaTech,LSU,3,38,0,4.0,4.0,5.0,49.0,53.5,24.5,-180.0,160.0
2009-01-01,2008,False,SouthCarolina,Iowa,10,31,0,3.0,3.5,1.5,42.5,42.0,20.0,150.0,-170.0
2009-01-01,2008,False,Nebraska,Clemson,26,21,1,3.0,1.5,23.5,55.0,55.0,0.5,105.0,-125.0
2009-01-01,2008,False,Georgia,MichiganState,24,12,1,5.5,9.5,6.5,54.0,57.0,24.0,-400.0,320.0
2009-01-01,2008,False,USC,PennState,38,24,1,10.0,10.0,6.0,45.0,44.5,22.5,-450.0,325.0
2009-01-01,2008,False,CincinnatiU,VirginiaTech,7,20,0,2.5,2.5,0.5,41.0,41.0,21.0,-140.0,120.0
2009-01-02,2008,False,TexasTech,Mississippi,34,47,0,6.0,4.0,1.5,71.0,66.0,34.5,-170.0,150.0
2009-01-02,2008,False,Kentucky,EastCarolina,25,19,1,2.5,3.0,0.0,41.0,41.0,21.0,130.0,-150.0
2009-01-02,2008,False,Alabama,Utah,17,31,0,11.0,10.0,8.0,45.0,46.5,24.0,-425.0,335.0
2009-01-03,2008,False,Connecticut,BuffaloU,38,20,1,4.5,4.5,9.5,51.5,52.0,26.5,-260.0,220.0
2009-01-05,2008,False,Texas,OhioState,24,21,1,11.0,9.0,6.0,53.5,51.5,24.5,-325.0,265.0
2009-01-06,2008,False,Tulsa,BallState,45,13,1,77.0,2.5,0.0,3.0,70.5,35.0,-150.0,130.0
2009-01-08,2008,False,Oklahoma,Florida,14,24,0,3.0,4.0,3.0,71.5,69.0,33.0,155.0,-175.0
2009-09-10,2009,False,GeorgiaTech,Clemson,30,27,1,4.0,5.0,0.5,41.0,44.0,21.5,-220.0,180.0
2009-10-17,2009,False,Michigan,DelawareSt,63,6,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2009-10-31,2009,False,Clemson,CoastalCarolina,49,3,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2009-11-15,2009,False,Tulsa,EastCarolina,17,44,0,6.0,4.0,5.0,52.0,50.5,25.0,-195.0,165.0
2009-11-24,2009,False,WesternMichigan,BallState,17,22,0,9.5,10.5,7.0,51.5,54.5,27.0,-400.0,320.0
2009-12-05,2009,False,Alabama,Florida,32,13,1,4.0,4.5,4.0,42.5,41.0,21.0,170.0,-200.0
2009-12-05,2009,False,Clemson,GeorgiaTech,34,39,0,0.0,1.0,0.5,57.5,56.5,28.0,-118.0,-102.0
2009-12-05,2009,False,Nebraska,Texas,12,13,0,13.0,14.0,7.5,46.5,46.0,22.5,515.0,-680.0
2009-12-19,2009,False,FresnoState,Wyoming,28,35,0,10.0,10.0,7.5,55.5,54.5,27.0,-420.0,330.0
2009-12-19,2009,False,Rutgers,CentralFlorida,45,24,1,45.0,3.0,0.0,1.0,45.0,23.5,-140.0,120.0
2009-12-20,2009,False,SoMississippi,MiddleTennSt,32,42,0,3.0,3.5,0.5,59.0,61.5,31.0,-165.0,145.0
2009-12-22,2009,False,OregonState,BYU,20,44,0,60.0,3.0,3.5,1.5,58.5,28.0,-150.0,130.0
2009-12-23,2009,False,California,Utah,27,37,0,3.0,2.5,2.5,54.5,52.0,26.0,-140.0,120.0
2009-12-24,2009,False,Nevada,SMU,10,45,0,12.0,11.0,6.0,73.0,69.5,29.5,-440.0,350.0
2009-12-26,2009,False,Marshall,Ohio,21,17,1,4.5,3.0,1.5,50.5,49.0,24.0,125.0,-145.0
2009-12-26,2009,False,PittsburghU,NorthCarolina,19,17,1,3.0,0.0,0.0,44.5,45.5,23.0,-115.0,-105.0
2009-12-26,2009,False,USC,BostonCollege,24,13,1,8.0,7.5,3.5,46.5,45.0,23.5,-300.0,250.0
2009-12-27,2009,False,Clemson,Kentucky,21,13,1,7.5,6.5,3.0,53.0,53.0,25.5,-250.0,200.0
2009-12-28,2009,False,Georgia,TexasA&M,44,20,1,6.0,6.5,0.5,64.0,65.5,30.0,-245.0,205.0
2009-12-29,2009,False,Temple,UCLA,21,30,0,4.5,4.0,4.0,47.0,44.0,22.0,165.0,-190.0
2009-12-29,2009,False,MiamiFlorida,Wisconsin,14,20,0,1.5,3.5,1.0,56.5,55.0,27.0,-170.0,150.0
2009-12-30,2009,False,Idaho,BowlingGreen,43,42,1,1.0,1.0,34.5,68.5,69.5,0.0,-115.0,-105.0
2009-12-30,2009,False,ArizonaU,Nebraska,0,33,0,2.0,2.0,0.0,41.0,41.5,19.5,115.0,-135.0
2009-12-31,2009,False,Missouri,Navy,13,35,0,6.5,6.5,4.0,52.5,54.5,27.0,-255.0,215.0
2009-12-31,2009,False,HoustonU,AirForce,20,47,0,5.0,4.0,6.0,62.0,65.0,33.5,-180.0,158.0
2009-12-31,2009,False,Oklahoma,Stanford,31,27,1,12.0,11.0,8.0,57.0,54.5,28.0,-420.0,335.0
2009-12-31,2009,False,MinnesotaU,IowaState,13,14,0,3.0,1.5,3.0,48.0,47.0,24.0,-123.0,103.0
2009-12-31,2009,False,VirginiaTech,TennesseeU,37,14,1,6.0,5.0,3.0,50.5,48.5,24.0,-220.0,180.0
2010-01-01,2009,False,Auburn,Northwestern,38,35,1,8.0,8.5,1.5,54.0,55.0,27.0,-340.0,280.0
2010-01-01,2009,False,WestVirginia,FloridaState,21,33,0,2.0,3.0,27.0,61.0,56.5,1.0,-145.0,125.0
2010-01-01,2009,False,PennState,LSU,19,17,1,44.0,1.5,1.0,2.5,40.5,17.5,110.0,-130.0
2010-01-01,2009,False,Oregon,OhioState,17,26,0,4.0,4.5,4.0,50.5,51.0,25.0,-200.0,170.0
2010-01-01,2009,False,Florida,CincinnatiU,51,24,1,10.5,12.0,7.0,55.5,60.0,27.0,-460.0,365.0
2010-01-02,2009,False,SouthFlorida,NoIllinois,27,3,1,4.0,6.5,3.0,50.5,49.5,23.0,-260.0,220.0
2010-01-02,2009,False,SouthCarolina,Connecticut,7,20,0,7.0,4.0,3.0,53.0,50.5,23.0,-190.0,165.0
2010-01-02,2009,False,OklahomaState,Mississippi,7,21,0,3.5,3.5,22.5,50.0,51.0,0.0,140.0,-160.0
2010-01-02,2009,False,EastCarolina,Arkansas,17,20,0,9.0,7.5,6.5,63.5,60.0,28.0,245.0,-290.0
2010-01-02,2009,False,TexasTech,MichiganState,41,31,1,8.0,9.5,5.5,61.0,60.0,30.5,-320.0,260.0
2010-01-04,2009,False,TCU,BoiseState,10,17,0,6.0,7.0,6.5,56.0,54.5,27.0,-300.0,250.0
2010-01-05,2009,False,GeorgiaTech,Iowa,14,24,0,2.5,6.0,3.0,51.0,51.0,24.0,-235.0,195.0
2010-01-06,2009,False,CentralMichigan,Troy,44,41,1,3.5,3.5,3.0,63.5,63.5,31.5,-160.0,140.0
2010-01-07,2009,False,Alabama,Texas,37,21,1,3.5,4.0,9.0,45.5,44.5,19.0,-175.0,155.0
2010-12-04,2010,False,SouthCarolina,Auburn,17,56,0,5.0,3.5,31.0,61.0,61.0,0.5,150.0,-180.0
2010-12-04,2010,False,VirginiaTech,FloridaState,44,33,1,4.5,4.5,2.0,51.0,50.5,25.5,-195.0,165.0
2010-12-04,2010,False,Oklahoma,Nebraska,23,20,1,2.5,4.5,4.0,54.0,52.0,27.0,-200.0,170.0
2010-12-11,2010,False,Army,Navy,17,31,0,7.5,7.5,2.5,56.5,52.5,24.0,260.0,-320.0
2010-12-18,2010,False,BYU,UTEP,52,24,1,12.0,10.5,4.0,49.0,51.0,26.0,-380.0,310.0
2010-12-18,2010,False,FresnoState,NoIllinois,17,40,0,3.0,1.5,28.5,60.0,57.0,0.0,105.0,-125.0
2010-12-18,2010,False,Troy,Ohio,48,21,1,1.0,1.5,2.5,58.0,57.5,27.0,-120.0,100.0
2010-12-21,2010,False,SoMississippi,Louisville,28,31,0,3.5,2.5,1.5,57.5,59.5,31.0,120.0,-140.0
2010-12-22,2010,False,BoiseState,Utah,26,3,1,17.5,16.0,9.5,61.0,57.5,28.0,-750.0,550.0
2010-12-24,2010,False,Hawaii,Tulsa,35,62,0,12.0,10.5,10.0,70.0,75.0,37.0,-380.0,310.0
2010-12-26,2010,False,Toledo,FloridaIntl,32,34,0,56.0,2.5,0.5,2.5,59.0,29.0,110.0,-130.0
2010-12-27,2010,False,AirForce,GeorgiaTech,14,7,1,2.5,3.0,2.5,56.0,55.0,24.5,-145.0,125.0
2010-12-28,2010,False,WestVirginia,NCState,7,23,0,2.5,3.0,0.5,48.5,50.0,24.0,-150.0,130.0
2010-12-28,2010,False,Iowa,Missouri,27,24,1,1.0,3.0,3.5,46.5,46.5,24.0,130.0,-150.0
2010-12-29,2010,False,Maryland,EastCarolina,51,20,1,7.5,8.0,3.5,69.0,70.5,31.5,-330.0,270.0
2010-12-29,2010,False,Baylor,Illinois,14,38,0,61.5,2.5,0.0,1.5,65.5,31.0,110.0,-130.0
2010-12-29,2010,False,OklahomaState,ArizonaU,36,10,1,6.0,5.0,0.0,64.5,69.0,34.5,-200.0,170.0
2010-12-30,2010,False,SMU,Army,14,16,0,8.0,7.5,7.0,52.0,50.0,24.0,-300.0,250.0
2010-12-30,2010,False,Syracuse,KansasState,36,34,1,3.0,1.0,0.0,47.0,48.5,25.0,103.0,-114.0
2010-12-30,2010,False,TennesseeU,NorthCarolina,27,30,0,1.5,50.0,24.5,50.0,1.0,0.0,110.0,-130.0
2010-12-30,2010,False,Nebraska,WashingtonU,7,19,0,13.0,13.0,7.5,52.5,55.5,24.5,-490.0,390.0
2010-12-31,2010,False,Clemson,SouthFlorida,26,31,0,4.0,5.0,3.0,40.0,41.0,21.0,-210.0,175.0
2010-12-31,2010,False,MiamiFlorida,NotreDame,17,33,0,3.0,2.5,3.0,45.5,48.0,21.5,-135.0,115.0
2010-12-31,2010,False,Georgia,CentralFlorida,6,10,0,7.0,6.5,3.5,54.0,53.5,23.5,-250.0,210.0
2010-12-31,2010,False,SouthCarolina,FloridaState,17,26,0,3.0,3.0,3.5,54.0,55.0,24.0,-140.0,120.0
2011-01-01,2010,False,TexasTech,Northwestern,45,38,1,9.5,7.5,4.5,59.5,63.0,30.5,-300.0,250.0
2011-01-01,2010,False,Florida,PennState,37,24,1,7.0,7.0,4.5,47.0,47.5,24.0,-250.0,210.0
2011-01-01,2010,False,Alabama,MichiganState,49,7,1,10.5,8.0,4.0,50.5,51.0,23.5,-300.0,250.0
2011-01-01,2010,False,MississippiSt,Michigan,52,14,1,6.0,3.0,0.0,58.5,62.0,31.5,-165.0,145.0
2011-01-01,2010,False,Wisconsin,TCU,19,21,0,3.0,3.0,2.0,56.5,55.0,28.0,130.0,-150.0
2011-01-01,2010,False,Oklahoma,Connecticut,48,20,1,17.0,16.5,10.0,56.0,54.0,27.0,-720.0,520.0
2011-01-03,2010,False,Stanford,VirginiaTech,40,12,1,3.0,4.0,2.5,58.0,59.0,28.5,-175.0,155.0
2011-01-04,2010,False,OhioState,Arkansas,31,26,1,3.0,3.0,30.5,57.5,58.0,1.0,-150.0,130.0
2011-01-06,2010,False,MiamiOhio,MiddleTennSt,35,21,1,48.0,1.5,1.0,1.5,49.0,24.5,105.0,-125.0
2011-01-07,2010,False,LSU,TexasA&M,41,24,1,1.0,2.0,0.5,49.0,48.5,27.5,-130.0,110.0
2011-01-08,2010,False,PittsburghU,Kentucky,27,10,1,3.0,4.5,0.0,52.5,52.0,24.0,-190.0,165.0
2011-01-09,2010,False,Nevada,BostonCollege,20,13,1,9.5,8.0,5.5,55.0,54.0,26.5,-300.0,250.0
2011-01-10,2010,False,Auburn,Oregon,22,19,1,3.0,0.0,38.5,74.5,73.0,1.0,-120.0,100.0
2011-09-03,2011,False,LSU,Oregon,40,27,1,2.5,3.0,4.0,55.5,54.5,25.0,150.0,-170.0
2011-12-02,2011,False,Ohio,NoIllinois,20,23,0,4.0,3.5,5.0,70.0,71.5,33.5,150.0,-170.0
2011-12-03,2011,False,LSU,Georgia,42,10,1,10.0,12.0,6.5,45.0,46.5,23.0,-450.0,350.0
2011-12-03,2011,False,Clemson,VirginiaTech,38,10,1,6.5,7.0,4.0,52.5,54.0,26.0,220.0,-280.0
2011-12-03,2011,False,Wisconsin,MichiganState,42,39,1,10.0,9.5,5.5,54.5,56.0,28.5,-400.0,320.0
2011-12-10,2011,False,Navy,Army,27,21,1,7.0,7.0,4.0,56.5,56.0,27.5,-300.0,250.0
2011-12-17,2011,False,Wyoming,Temple,15,37,0,7.0,7.0,3.0,47.5,51.5,24.5,230.0,-270.0
2011-12-17,2011,False,Ohio,UtahState,24,23,1,3.0,1.0,0.0,58.0,62.0,28.5,110.0,-130.0
2011-12-17,2011,False,SanDiegoState,ULLafayette,30,32,0,5.0,6.0,4.5,60.0,60.0,29.5,-230.0,190.0
2011-12-20,2011,False,Marshall,FloridaIntl,20,10,1,4.0,4.5,3.5,50.0,49.0,24.0,175.0,-210.0
2011-12-21,2011,False,TCU,LouisianaTech,31,24,1,11.0,10.0,7.0,55.5,54.0,27.0,-375.0,305.0
2011-12-22,2011,False,BoiseState,ArizonaState,56,24,1,13.0,14.5,7.0,67.0,65.5,29.5,-600.0,450.0
2011-12-24,2011,False,SouthernMiss,Nevada,24,17,1,6.0,7.0,4.0,60.0,65.0,31.0,-305.0,245.0
2011-12-26,2011,False,Missouri,NorthCarolina,41,24,1,3.5,4.5,1.0,53.5,53.5,27.0,-200.0,170.0
2011-12-27,2011,False,Purdue,WesternMichigan,37,32,1,2.5,1.5,32.0,60.0,62.5,3.0,-120.0,100.0
2011-12-27,2011,False,NCState,Louisville,31,24,1,1.5,1.5,22.5,45.5,44.0,0.5,-125.0,105.0
2011-12-28,2011,False,AirForce,Toledo,41,42,0,3.0,3.0,2.5,71.0,68.5,36.5,145.0,-165.0
2011-12-28,2011,False,Texas,California,21,10,1,3.0,3.0,0.0,47.0,48.0,21.0,-155.0,135.0
2011-12-29,2011,False,FloridaState,NotreDame,18,14,1,3.0,3.0,0.5,48.0,47.0,21.0,-155.0,135.0
2011-12-29,2011,False,Baylor,WashingtonU,67,56,1,8.5,8.0,7.0,76.5,79.0,42.5,-320.0,260.0
2011-12-30,2011,False,BYU,Tulsa,24,21,1,55.5,2.5,0.5,0.0,60.0,28.5,120.0,-140.0
2011-12-30,2011,False,IowaState,Rutgers,13,27,0,44.5,2.0,3.0,2.0,46.0,23.0,-130.0,110.0
2011-12-30,2011,False,MississippiSt,WakeForest,23,17,1,6.5,7.0,3.5,48.0,49.0,24.0,-270.0,230.0
2011-12-30,2011,False,Oklahoma,Iowa,31,14,1,15.5,13.5,6.5,58.0,58.0,26.5,-550.0,425.0
2011-12-31,2011,False,Northwestern,TexasA&M,22,33,0,10.0,9.5,4.0,65.0,69.0,34.0,290.0,-350.0
2011-12-31,2011,False,GeorgiaTech,Utah,27,30,0,3.0,1.5,1.5,51.0,49.0,24.0,-125.0,105.0
2011-12-31,2011,False,Illinois,UCLA,20,14,1,3.0,3.0,3.0,47.0,45.5,21.0,-150.0,130.0
2011-12-31,2011,False,Vanderbilt,CincinnatiU,24,31,0,1.5,2.0,1.5,49.5,51.0,24.0,-125.0,105.0
2011-12-31,2011,False,Auburn,Virginia,43,24,1,1.0,2.5,27.5,48.5,49.0,2.0,-140.0,120.0
2012-01-02,2011,False,HoustonU,PennState,30,14,1,7.0,6.5,4.0,57.5,56.0,28.0,-260.0,220.0
2012-01-02,2011,False,Georgia,MichiganState,30,33,0,3.0,2.0,21.5,51.0,48.0,2.5,-135.0,115.0
2012-01-02,2011,False,SouthCarolina,Nebraska,30,13,1,1.0,3.0,0.0,48.0,45.0,23.5,-150.0,130.0
2012-01-02,2011,False,OhioState,Florida,17,24,0,1.0,2.5,22.0,43.0,44.0,0.5,120.0,-140.0
2012-01-02,2011,False,Oregon,Wisconsin,45,38,1,4.5,4.5,4.0,72.0,74.5,42.5,-200.0,170.0
2012-01-02,2011,False,OklahomaState,Stanford,41,38,1,3.0,4.5,3.5,76.0,73.5,38.0,-210.0,175.0
2012-01-03,2011,False,VirginiaTech,Michigan,20,23,0,1.0,2.5,25.0,51.0,53.0,1.0,125.0,-145.0
2012-01-04,2011,False,Clemson,WestVirginia,33,70,0,0.0,3.0,7.5,60.0,64.5,37.0,-155.0,135.0
2012-01-06,2011,False,Arkansas,KansasState,29,16,1,7.5,9.5,4.0,64.0,65.0,31.0,-350.0,290.0
2012-01-07,2011,False,PittsburghU,SMU,6,28,0,5.5,4.0,4.0,48.5,47.5,23.5,-185.0,165.0
2012-01-08,2011,False,NoIllinois,ArkansasState,38,20,1,1.0,1.5,2.5,62.0,66.0,33.0,105.0,-125.0
2012-01-09,2011,False,LSU,Alabama,0,21,0,39.0,2.5,0.0,1.0,41.5,19.5,120.0,-140.0
2012-09-01,2012,False,Navy,NotreDame,10,50,0,17.0,14.5,7.5,58.5,51.5,23.5,501.0,-624.0
2012-09-01,2012,False,Alabama,Michigan,41,14,1,11.0,13.0,7.0,46.0,48.5,23.5,-485.0,415.0
2012-12-01,2012,False,Georgia,Alabama,28,32,0,7.5,9.0,5.5,50.5,49.5,23.0,265.0,-325.0
2012-12-01,2012,False,GeorgiaTech,FloridaState,15,21,0,13.0,15.5,7.5,63.5,59.5,27.5,465.0,-590.0
2012-12-01,2012,False,Wisconsin,Nebraska,70,31,1,3.0,3.5,3.5,49.0,51.0,24.5,150.0,-170.0
2012-12-07,2012,False,Army,Navy,13,17,0,7.5,7.0,4.0,57.0,55.5,27.5,245.0,-290.0
2012-12-15,2012,False,ArizonaU,Nevada,49,48,1,9.0,8.5,7.0,76.0,80.0,45.0,-345.0,285.0
